query_id	doc_id	relevance
hotpotqa_portable::q::5ae305df5542992decbdcdc3	hotpotqa_portable::doc::892ba24a751411b5	1
hotpotqa_portable::q::5ae305df5542992decbdcdc3	hotpotqa_portable::doc::e21b105b2f4161ff	1
hotpotqa_portable::q::5a8574945542997b5ce3fffb	hotpotqa_portable::doc::b7c3d342fbcb210f	1
hotpotqa_portable::q::5a8574945542997b5ce3fffb	hotpotqa_portable::doc::85b09a6500c21184	1
hotpotqa_portable::q::5a7332935542991f9a20c67d	hotpotqa_portable::doc::e8cfd5f049102a56	1
hotpotqa_portable::q::5a7332935542991f9a20c67d	hotpotqa_portable::doc::b9b22942eff3809b	1
hotpotqa_portable::q::5a80071f5542992bc0c4a684	hotpotqa_portable::doc::f544c070bed023c8	1
hotpotqa_portable::q::5a80071f5542992bc0c4a684	hotpotqa_portable::doc::a5ce8c799e8237d0	1
hotpotqa_portable::q::5ae73c065542991e8301cc18	hotpotqa_portable::doc::b1905c8e86ecb56b	1
hotpotqa_portable::q::5ae73c065542991e8301cc18	hotpotqa_portable::doc::da3ac960398f8aa0	1
hotpotqa_portable::q::5a87d8215542994775f60800	hotpotqa_portable::doc::dcf032a6688e3337	1
hotpotqa_portable::q::5a87d8215542994775f60800	hotpotqa_portable::doc::13c7773ceede31e9	1
hotpotqa_portable::q::5ac2ffbd554299677310267b	hotpotqa_portable::doc::9f0742880410d7e5	1
hotpotqa_portable::q::5ac2ffbd554299677310267b	hotpotqa_portable::doc::fb406ce21349f7b1	1
hotpotqa_portable::q::5a7c960655429935c91b5244	hotpotqa_portable::doc::e9c72f3db86869f9	1
hotpotqa_portable::q::5a7c960655429935c91b5244	hotpotqa_portable::doc::8fbefa7e7555dceb	1
hotpotqa_portable::q::5a7d61775542991319bc93b9	hotpotqa_portable::doc::f34a61deebb1661b	1
hotpotqa_portable::q::5a7d61775542991319bc93b9	hotpotqa_portable::doc::9b43f66ee98551dd	1
hotpotqa_portable::q::5ac1c6805542994ab5c67e11	hotpotqa_portable::doc::e68f73167b7fb9a0	1
hotpotqa_portable::q::5ac1c6805542994ab5c67e11	hotpotqa_portable::doc::22ba473bb1128b9a	1
hotpotqa_portable::q::5a7a230e5542996a35c170ee	hotpotqa_portable::doc::f93fd91e7828ae6d	1
hotpotqa_portable::q::5a7a230e5542996a35c170ee	hotpotqa_portable::doc::587cee56dc4e9c36	1
hotpotqa_portable::q::5ae4627d5542991a06ce9a4d	hotpotqa_portable::doc::fc86867bdcd1344b	1
hotpotqa_portable::q::5ae4627d5542991a06ce9a4d	hotpotqa_portable::doc::36ca6ee072c13699	1
hotpotqa_portable::q::5ac2d1d755429921a00ab053	hotpotqa_portable::doc::e7607c8be4b36033	1
hotpotqa_portable::q::5ac2d1d755429921a00ab053	hotpotqa_portable::doc::4fcfd49112a6b949	1
hotpotqa_portable::q::5ab4e3065542990594ba9cb4	hotpotqa_portable::doc::c118dc9452928cb2	1
hotpotqa_portable::q::5ab4e3065542990594ba9cb4	hotpotqa_portable::doc::51a8fe018de8542b	1
hotpotqa_portable::q::5ac298f9554299657fa28fc9	hotpotqa_portable::doc::78899fc044663c26	1
hotpotqa_portable::q::5ac298f9554299657fa28fc9	hotpotqa_portable::doc::2f8fe7a31547fe7a	1
hotpotqa_portable::q::5ab6a2be554299710c8d1f08	hotpotqa_portable::doc::a2a8440011f9bdbe	1
hotpotqa_portable::q::5ab6a2be554299710c8d1f08	hotpotqa_portable::doc::50d0a3d3d2af4906	1
hotpotqa_portable::q::5a738d27554299623ed4abf3	hotpotqa_portable::doc::6597aad1e38d8587	1
hotpotqa_portable::q::5a738d27554299623ed4abf3	hotpotqa_portable::doc::2609dbbae7e74fd8	1
hotpotqa_portable::q::5ab2a186554299295394677b	hotpotqa_portable::doc::2e9137cadafcace9	1
hotpotqa_portable::q::5ab2a186554299295394677b	hotpotqa_portable::doc::fcabf2b9bcf608fc	1
hotpotqa_portable::q::5a8704f8554299211dda2ba4	hotpotqa_portable::doc::d022035be8d5eaaa	1
hotpotqa_portable::q::5a8704f8554299211dda2ba4	hotpotqa_portable::doc::ade5635c050fa5fd	1
hotpotqa_portable::q::5ab5ed505542997d4ad1f255	hotpotqa_portable::doc::90a2d5fb04f544c5	1
hotpotqa_portable::q::5ab5ed505542997d4ad1f255	hotpotqa_portable::doc::c76773908bf6cf5d	1
hotpotqa_portable::q::5a77c1505542997042120b1b	hotpotqa_portable::doc::d33f62a8c45534bb	1
hotpotqa_portable::q::5a77c1505542997042120b1b	hotpotqa_portable::doc::e60d0faf974bde8b	1
hotpotqa_portable::q::5a88d745554299206df2b378	hotpotqa_portable::doc::d7f5631580558ddf	1
hotpotqa_portable::q::5a88d745554299206df2b378	hotpotqa_portable::doc::11b36a7a5ef4b697	1
hotpotqa_portable::q::5ae748d1554299572ea547b0	hotpotqa_portable::doc::e226523b36278c5d	1
hotpotqa_portable::q::5ae748d1554299572ea547b0	hotpotqa_portable::doc::5eea0c06c2019974	1
hotpotqa_portable::q::5a7a8a9c554299042af8f666	hotpotqa_portable::doc::3481eb62a5474102	1
hotpotqa_portable::q::5a7a8a9c554299042af8f666	hotpotqa_portable::doc::0060637f81a40fad	1
hotpotqa_portable::q::5adffe7155429906c02daa9e	hotpotqa_portable::doc::31e4dd62b97ecae2	1
hotpotqa_portable::q::5adffe7155429906c02daa9e	hotpotqa_portable::doc::a25d8d3d1ef9b813	1
hotpotqa_portable::q::5ab642845542995eadeeff8e	hotpotqa_portable::doc::f95d7c4078d45be2	1
hotpotqa_portable::q::5ab642845542995eadeeff8e	hotpotqa_portable::doc::1b8fe7d9b78acdf7	1
hotpotqa_portable::q::5a906a685542990a9849362e	hotpotqa_portable::doc::ee2f226d905f47eb	1
hotpotqa_portable::q::5a906a685542990a9849362e	hotpotqa_portable::doc::0a185192970573f5	1
hotpotqa_portable::q::5a7633ad5542992db9473741	hotpotqa_portable::doc::3c16ec53279d4151	1
hotpotqa_portable::q::5a7633ad5542992db9473741	hotpotqa_portable::doc::ff887692fd695bb8	1
hotpotqa_portable::q::5a74ce9655429974ef308c6c	hotpotqa_portable::doc::79b4ad17e09406b9	1
hotpotqa_portable::q::5a74ce9655429974ef308c6c	hotpotqa_portable::doc::742f2ab8ff6af32a	1
hotpotqa_portable::q::5a713a5a5542994082a3e6a9	hotpotqa_portable::doc::77b1451991846716	1
hotpotqa_portable::q::5a713a5a5542994082a3e6a9	hotpotqa_portable::doc::8fdd7725bc49309e	1
hotpotqa_portable::q::5ab341f755429969a97a8114	hotpotqa_portable::doc::ecdebae31fae7a82	1
hotpotqa_portable::q::5ab341f755429969a97a8114	hotpotqa_portable::doc::6ae237338d081e63	1
hotpotqa_portable::q::5a8325b35542990548d0b18f	hotpotqa_portable::doc::a10b8aa74e5d4048	1
hotpotqa_portable::q::5a8325b35542990548d0b18f	hotpotqa_portable::doc::1df6ed27637b7ebc	1
hotpotqa_portable::q::5ab9374b554299131ca422c6	hotpotqa_portable::doc::4e49e77c34d052d3	1
hotpotqa_portable::q::5ab9374b554299131ca422c6	hotpotqa_portable::doc::20aff9138c087b2b	1
hotpotqa_portable::q::5ae52c0f5542992663a4f12e	hotpotqa_portable::doc::c353d191a75fe43c	1
hotpotqa_portable::q::5ae52c0f5542992663a4f12e	hotpotqa_portable::doc::aa064a5685a94e16	1
hotpotqa_portable::q::5adbfbd555429947ff173893	hotpotqa_portable::doc::3ac7bbcea637dbb6	1
hotpotqa_portable::q::5adbfbd555429947ff173893	hotpotqa_portable::doc::fc20a6fd8e8a0bec	1
hotpotqa_portable::q::5ab7f0015542992aa3b8c88b	hotpotqa_portable::doc::e63e3300ec5b45ea	1
hotpotqa_portable::q::5ab7f0015542992aa3b8c88b	hotpotqa_portable::doc::f606c65883915d4d	1
hotpotqa_portable::q::5ac547525542993e66e822a3	hotpotqa_portable::doc::5fc6885c43cbc2ae	1
hotpotqa_portable::q::5ac547525542993e66e822a3	hotpotqa_portable::doc::9dcb07f37f023704	1
hotpotqa_portable::q::5a7cbf8c554299452d57b9f4	hotpotqa_portable::doc::6eca0f1199e5ecb2	1
hotpotqa_portable::q::5a7cbf8c554299452d57b9f4	hotpotqa_portable::doc::64625cd6b2aff181	1
hotpotqa_portable::q::5a7ddc5a5542995f4f4022da	hotpotqa_portable::doc::e7e33ad63f2ff9e8	1
hotpotqa_portable::q::5a7ddc5a5542995f4f4022da	hotpotqa_portable::doc::deab8921db07a2f3	1
hotpotqa_portable::q::5a7a1cd85542990783324e65	hotpotqa_portable::doc::4cad121d0256fe48	1
hotpotqa_portable::q::5a7a1cd85542990783324e65	hotpotqa_portable::doc::358e4f045e32be7f	1
hotpotqa_portable::q::5ae0a59a55429945ae9593e2	hotpotqa_portable::doc::2c55356239fc22ee	1
hotpotqa_portable::q::5ae0a59a55429945ae9593e2	hotpotqa_portable::doc::ec63a8e43b7ca911	1
hotpotqa_portable::q::5a8b987f5542997f31a41d7a	hotpotqa_portable::doc::a08c5a8a8ee92293	1
hotpotqa_portable::q::5a8b987f5542997f31a41d7a	hotpotqa_portable::doc::8a84bd8ac44dbae5	1
hotpotqa_portable::q::5a8739a05542994775f607ab	hotpotqa_portable::doc::efe5f5e8bba0358f	1
hotpotqa_portable::q::5a8739a05542994775f607ab	hotpotqa_portable::doc::321422d4cee107d6	1
hotpotqa_portable::q::5ae67dba55429908198fa5f0	hotpotqa_portable::doc::d86e9ac4d68bcb68	1
hotpotqa_portable::q::5ae67dba55429908198fa5f0	hotpotqa_portable::doc::3fab65dab830432e	1
hotpotqa_portable::q::5a7b3f4d5542992d025e67bb	hotpotqa_portable::doc::c85fb874223624c8	1
hotpotqa_portable::q::5a7b3f4d5542992d025e67bb	hotpotqa_portable::doc::dd27c841efd43a16	1
hotpotqa_portable::q::5ae2dfd155429928c423951b	hotpotqa_portable::doc::fa0fe7190717906f	1
hotpotqa_portable::q::5ae2dfd155429928c423951b	hotpotqa_portable::doc::5ff92f8371b3a0fc	1
hotpotqa_portable::q::5ab6ba245542995eadef007f	hotpotqa_portable::doc::35336a05f780d49d	1
hotpotqa_portable::q::5ab6ba245542995eadef007f	hotpotqa_portable::doc::59ddad72a1ce23ab	1
hotpotqa_portable::q::5ab8854555429934fafe6e0c	hotpotqa_portable::doc::bcb28bb4bed578df	1
hotpotqa_portable::q::5ab8854555429934fafe6e0c	hotpotqa_portable::doc::f45f850e10227d17	1
hotpotqa_portable::q::5a8eea4a5542990e94052bb7	hotpotqa_portable::doc::6666b3623f4192cb	1
hotpotqa_portable::q::5a8eea4a5542990e94052bb7	hotpotqa_portable::doc::153f162b551313dc	1
hotpotqa_portable::q::5a74c85055429916b0164218	hotpotqa_portable::doc::ae00a7cba42aecf8	1
hotpotqa_portable::q::5a74c85055429916b0164218	hotpotqa_portable::doc::1b576fd4f79ff656	1
hotpotqa_portable::q::5a88dcf9554299206df2b383	hotpotqa_portable::doc::222ef4518798732f	1
hotpotqa_portable::q::5a88dcf9554299206df2b383	hotpotqa_portable::doc::d644f084fdec6a7a	1
hotpotqa_portable::q::5a7625c7554299109176e668	hotpotqa_portable::doc::993e43b85fffdd55	1
hotpotqa_portable::q::5a7625c7554299109176e668	hotpotqa_portable::doc::d8a089f9567b20af	1
hotpotqa_portable::q::5ac0d83a554299294b219038	hotpotqa_portable::doc::7e7b33e8bb588524	1
hotpotqa_portable::q::5ac0d83a554299294b219038	hotpotqa_portable::doc::04235c1ee1a01436	1
hotpotqa_portable::q::5a790d8f554299029c4b5eec	hotpotqa_portable::doc::b950434b6c23fc15	1
hotpotqa_portable::q::5a790d8f554299029c4b5eec	hotpotqa_portable::doc::59914ddd02ab69f9	1
hotpotqa_portable::q::5ab2c5e255429916697740ba	hotpotqa_portable::doc::9f2ace1b2a8dca36	1
hotpotqa_portable::q::5ab2c5e255429916697740ba	hotpotqa_portable::doc::8d200c87904019b3	1
hotpotqa_portable::q::5abcfc365542993a06baf9d6	hotpotqa_portable::doc::8357c7d42f9e6e21	1
hotpotqa_portable::q::5abcfc365542993a06baf9d6	hotpotqa_portable::doc::9d2c1602c99411a1	1
hotpotqa_portable::q::5a8ee6915542990e94052bad	hotpotqa_portable::doc::f4d328d95e416ba4	1
hotpotqa_portable::q::5a8ee6915542990e94052bad	hotpotqa_portable::doc::4f7d4ab5cf34ad35	1
hotpotqa_portable::q::5abba4855542993f40c73b68	hotpotqa_portable::doc::7177122c0da19f29	1
hotpotqa_portable::q::5abba4855542993f40c73b68	hotpotqa_portable::doc::a47f9444451e08c1	1
hotpotqa_portable::q::5ae0bae555429906c02dab08	hotpotqa_portable::doc::68f2e8f681d3395d	1
hotpotqa_portable::q::5ae0bae555429906c02dab08	hotpotqa_portable::doc::81f0517aca7f9b3c	1
hotpotqa_portable::q::5ab271fe554299449642c8a6	hotpotqa_portable::doc::ac51ee328d1d8d17	1
hotpotqa_portable::q::5ab271fe554299449642c8a6	hotpotqa_portable::doc::db79d3f5e6918eed	1
hotpotqa_portable::q::5a7997a2554299029c4b5f59	hotpotqa_portable::doc::10c230dfecdf93ea	1
hotpotqa_portable::q::5a7997a2554299029c4b5f59	hotpotqa_portable::doc::3056b3fa10d270d2	1
hotpotqa_portable::q::5add673e5542992ae4cec54d	hotpotqa_portable::doc::1c73f3b55c15c202	1
hotpotqa_portable::q::5add673e5542992ae4cec54d	hotpotqa_portable::doc::10b250c0466b3bea	1
hotpotqa_portable::q::5ae819ac55429952e35eaa16	hotpotqa_portable::doc::8e768bb63912f593	1
hotpotqa_portable::q::5ae819ac55429952e35eaa16	hotpotqa_portable::doc::3e91cc6794cf0c0f	1
hotpotqa_portable::q::5aba65a055429939ce03dcd2	hotpotqa_portable::doc::214dd1739e373887	1
hotpotqa_portable::q::5aba65a055429939ce03dcd2	hotpotqa_portable::doc::47b0e9b98ab2bc1e	1
hotpotqa_portable::q::5a87bada5542994846c1cddc	hotpotqa_portable::doc::00ebf367835074bd	1
hotpotqa_portable::q::5a87bada5542994846c1cddc	hotpotqa_portable::doc::f8730361fe32573e	1
hotpotqa_portable::q::5ae74fc45542997b22f6a6b4	hotpotqa_portable::doc::26a79846c3bab32c	1
hotpotqa_portable::q::5ae74fc45542997b22f6a6b4	hotpotqa_portable::doc::fb2e284c9edfe00a	1
hotpotqa_portable::q::5adf65555542992d7e9f9334	hotpotqa_portable::doc::3efbf806d80e1614	1
hotpotqa_portable::q::5adf65555542992d7e9f9334	hotpotqa_portable::doc::876f311a9e4bc50e	1
hotpotqa_portable::q::5ade69e455429975fa854ec5	hotpotqa_portable::doc::32715266d48170f2	1
hotpotqa_portable::q::5ade69e455429975fa854ec5	hotpotqa_portable::doc::08ba7143bf967c24	1
hotpotqa_portable::q::5ae057fd55429945ae959328	hotpotqa_portable::doc::cc50554e6871a598	1
hotpotqa_portable::q::5ae057fd55429945ae959328	hotpotqa_portable::doc::8d344fa1740de0f2	1
hotpotqa_portable::q::5ab28019554299722f9b4d51	hotpotqa_portable::doc::a930002faf5858b4	1
hotpotqa_portable::q::5ab28019554299722f9b4d51	hotpotqa_portable::doc::b0c90159a1b8267c	1
hotpotqa_portable::q::5a75f79555429976ec32bcca	hotpotqa_portable::doc::0b9fc4c3bec7aa0e	1
hotpotqa_portable::q::5a75f79555429976ec32bcca	hotpotqa_portable::doc::a5095c1d63925b00	1
hotpotqa_portable::q::5adef80b5542993a75d263c4	hotpotqa_portable::doc::fa6679c9dd941248	1
hotpotqa_portable::q::5adef80b5542993a75d263c4	hotpotqa_portable::doc::d67636e5790dc710	1
hotpotqa_portable::q::5ae0aaf455429945ae959401	hotpotqa_portable::doc::aa0c7c0c32ee58b4	1
hotpotqa_portable::q::5ae0aaf455429945ae959401	hotpotqa_portable::doc::b4858638fccccc38	1
hotpotqa_portable::q::5ab47d765542991751b4d78f	hotpotqa_portable::doc::2091d23ed4062478	1
hotpotqa_portable::q::5ab47d765542991751b4d78f	hotpotqa_portable::doc::cdd4af58bfab3317	1
hotpotqa_portable::q::5a7ed2c655429930675135e5	hotpotqa_portable::doc::709545dd0ba1d941	1
hotpotqa_portable::q::5a7ed2c655429930675135e5	hotpotqa_portable::doc::43a50b91ecea38a0	1
hotpotqa_portable::q::5ac3e0f7554299194317388b	hotpotqa_portable::doc::e6618f894dfd6ea7	1
hotpotqa_portable::q::5ac3e0f7554299194317388b	hotpotqa_portable::doc::969436774001af36	1
hotpotqa_portable::q::5a7bae20554299294a54aa96	hotpotqa_portable::doc::4d3b6d36c1f9fd0e	1
hotpotqa_portable::q::5a7bae20554299294a54aa96	hotpotqa_portable::doc::f33ba9186ec8de5b	1
hotpotqa_portable::q::5ab8ee035542991b5579f04b	hotpotqa_portable::doc::1da6a5cb8a6e3b58	1
hotpotqa_portable::q::5ab8ee035542991b5579f04b	hotpotqa_portable::doc::72b337ee87db3f21	1
hotpotqa_portable::q::5a7a276d5542996c55b2dd27	hotpotqa_portable::doc::aaba51871e624f40	1
hotpotqa_portable::q::5a7a276d5542996c55b2dd27	hotpotqa_portable::doc::2c5568e0b73c000c	1
hotpotqa_portable::q::5a717d4c5542994082a3e854	hotpotqa_portable::doc::1aa0a66e0e6ef874	1
hotpotqa_portable::q::5a717d4c5542994082a3e854	hotpotqa_portable::doc::1cf755449058cfe6	1
hotpotqa_portable::q::5ac02e31554299294b218f3f	hotpotqa_portable::doc::fc1e8afc0e325cff	1
hotpotqa_portable::q::5ac02e31554299294b218f3f	hotpotqa_portable::doc::3772bfa3859e1299	1
hotpotqa_portable::q::5a79ea435542996c55b2dc9e	hotpotqa_portable::doc::a1f7cfe45c259c1e	1
hotpotqa_portable::q::5a79ea435542996c55b2dc9e	hotpotqa_portable::doc::e716e17ee62c4061	1
hotpotqa_portable::q::5ab7e4dc5542995dae37e9df	hotpotqa_portable::doc::8f2b3a73a6f53a63	1
hotpotqa_portable::q::5ab7e4dc5542995dae37e9df	hotpotqa_portable::doc::8753a4fbe348c803	1
hotpotqa_portable::q::5a834ed95542990548d0b1ca	hotpotqa_portable::doc::482a62d2e1c4b228	1
hotpotqa_portable::q::5a834ed95542990548d0b1ca	hotpotqa_portable::doc::3a9d5726adb51d88	1
hotpotqa_portable::q::5ab41d855542996a3a969f4b	hotpotqa_portable::doc::41bc204d7795fe14	1
hotpotqa_portable::q::5ab41d855542996a3a969f4b	hotpotqa_portable::doc::06cc1c00a1191c5e	1
hotpotqa_portable::q::5a7b7ff75542995eb53be93d	hotpotqa_portable::doc::90b2ea7f273ded83	1
hotpotqa_portable::q::5a7b7ff75542995eb53be93d	hotpotqa_portable::doc::d2737abe8cdfe0f8	1
hotpotqa_portable::q::5a7d19d85542995ed0d165e8	hotpotqa_portable::doc::9ab1a1cce2042340	1
hotpotqa_portable::q::5a7d19d85542995ed0d165e8	hotpotqa_portable::doc::23a6e7d5655ab616	1
hotpotqa_portable::q::5ae7ed17554299540e5a56a3	hotpotqa_portable::doc::8dd56020edf7bef9	1
hotpotqa_portable::q::5ae7ed17554299540e5a56a3	hotpotqa_portable::doc::da96c25ee3175e6f	1
hotpotqa_portable::q::5ab2659e554299340b5254b2	hotpotqa_portable::doc::2c13eb0188ebd09d	1
hotpotqa_portable::q::5ab2659e554299340b5254b2	hotpotqa_portable::doc::d0b8c81eb0e4bf35	1
hotpotqa_portable::q::5abd2eab5542992ac4f38210	hotpotqa_portable::doc::325625006dd418db	1
hotpotqa_portable::q::5abd2eab5542992ac4f38210	hotpotqa_portable::doc::8f26974509d3875b	1
hotpotqa_portable::q::5abaf3195542996cc5e49f2c	hotpotqa_portable::doc::13ac59138c03fe2d	1
hotpotqa_portable::q::5abaf3195542996cc5e49f2c	hotpotqa_portable::doc::35e3ca64dc260d0e	1
hotpotqa_portable::q::5a791a97554299148911f9f2	hotpotqa_portable::doc::6d82b7a08c869325	1
hotpotqa_portable::q::5a791a97554299148911f9f2	hotpotqa_portable::doc::c4c3d9db3bd898d5	1
hotpotqa_portable::q::5adf58f15542993a75d264d2	hotpotqa_portable::doc::4262dba3fb6178ff	1
hotpotqa_portable::q::5adf58f15542993a75d264d2	hotpotqa_portable::doc::4437399c16bf8ced	1
hotpotqa_portable::q::5adc65e85542996e68525350	hotpotqa_portable::doc::27099451480236b3	1
hotpotqa_portable::q::5adc65e85542996e68525350	hotpotqa_portable::doc::b1f3b645dc6bec05	1
hotpotqa_portable::q::5a87ab9b5542996e4f3088c2	hotpotqa_portable::doc::b8860636fac531af	1
hotpotqa_portable::q::5a87ab9b5542996e4f3088c2	hotpotqa_portable::doc::47b9089d1351079d	1
hotpotqa_portable::q::5a738fe855429908901be2fb	hotpotqa_portable::doc::4210a1936dbdd1eb	1
hotpotqa_portable::q::5a738fe855429908901be2fb	hotpotqa_portable::doc::0b6ca9672905df80	1
hotpotqa_portable::q::5a8c65a1554299585d9e3680	hotpotqa_portable::doc::4618128c950cae35	1
hotpotqa_portable::q::5a8c65a1554299585d9e3680	hotpotqa_portable::doc::4f638c8ff80987c7	1
hotpotqa_portable::q::5ac2bbd0554299218029db09	hotpotqa_portable::doc::3890f600051872f0	1
hotpotqa_portable::q::5ac2bbd0554299218029db09	hotpotqa_portable::doc::0a927e400836f8ec	1
hotpotqa_portable::q::5adf3e355542993a75d26440	hotpotqa_portable::doc::59ee07b66399bf79	1
hotpotqa_portable::q::5adf3e355542993a75d26440	hotpotqa_portable::doc::c58536b893c37d54	1
hotpotqa_portable::q::5ae82ae555429952e35eaa71	hotpotqa_portable::doc::e9344329eb2e7378	1
hotpotqa_portable::q::5ae82ae555429952e35eaa71	hotpotqa_portable::doc::30140303d63d6db9	1
hotpotqa_portable::q::5ac289ff5542996366519a02	hotpotqa_portable::doc::14cada57d6987fc2	1
hotpotqa_portable::q::5ac289ff5542996366519a02	hotpotqa_portable::doc::fb5c97079c627508	1
hotpotqa_portable::q::5a7a5b3a5542996c55b2dd71	hotpotqa_portable::doc::a5e868c01743ed7f	1
hotpotqa_portable::q::5a7a5b3a5542996c55b2dd71	hotpotqa_portable::doc::f0129f3138a1c284	1
hotpotqa_portable::q::5ab8688b55429934fafe6daa	hotpotqa_portable::doc::df5d1b95b14c1c25	1
hotpotqa_portable::q::5ab8688b55429934fafe6daa	hotpotqa_portable::doc::9b6740ee84809414	1
hotpotqa_portable::q::5a7a3a945542996a35c17147	hotpotqa_portable::doc::8f01323c32c7de77	1
hotpotqa_portable::q::5a7a3a945542996a35c17147	hotpotqa_portable::doc::46b7ec5f4eb08f72	1
hotpotqa_portable::q::5ab9b29c554299743d22ebae	hotpotqa_portable::doc::b02a374685a71879	1
hotpotqa_portable::q::5ab9b29c554299743d22ebae	hotpotqa_portable::doc::4535124c5ad4d63b	1
hotpotqa_portable::q::5a8b63fa55429950cd6afcd7	hotpotqa_portable::doc::be93905ef7fe9178	1
hotpotqa_portable::q::5a8b63fa55429950cd6afcd7	hotpotqa_portable::doc::e93b527fd4f76f8f	1
hotpotqa_portable::q::5ade51b45542997c77adedf4	hotpotqa_portable::doc::4bd9065efd483fea	1
hotpotqa_portable::q::5ade51b45542997c77adedf4	hotpotqa_portable::doc::70c6cf0e542103f3	1
hotpotqa_portable::q::5ae4c49a5542995dadf24400	hotpotqa_portable::doc::45e8fd46f8756e45	1
hotpotqa_portable::q::5ae4c49a5542995dadf24400	hotpotqa_portable::doc::0c6e89a037f5b748	1
hotpotqa_portable::q::5a7d3470554299452d57bb56	hotpotqa_portable::doc::491c9269dafe5bbe	1
hotpotqa_portable::q::5a7d3470554299452d57bb56	hotpotqa_portable::doc::d53da3149c399ccc	1
hotpotqa_portable::q::5ae4f2c75542993aec5ec0fb	hotpotqa_portable::doc::69251a902bc3886f	1
hotpotqa_portable::q::5ae4f2c75542993aec5ec0fb	hotpotqa_portable::doc::8b22680767ee4224	1
hotpotqa_portable::q::5ab1d7ac554299449642c7e6	hotpotqa_portable::doc::d2effcbde27e8a7d	1
hotpotqa_portable::q::5ab1d7ac554299449642c7e6	hotpotqa_portable::doc::a2789ea8d956a584	1
hotpotqa_portable::q::5a85cead5542991dd0999ea9	hotpotqa_portable::doc::ce25fecf3ddf6b8c	1
hotpotqa_portable::q::5a85cead5542991dd0999ea9	hotpotqa_portable::doc::485f5030015808fd	1
hotpotqa_portable::q::5a73a7c755429978a71e9068	hotpotqa_portable::doc::24693a4d8a312400	1
hotpotqa_portable::q::5a73a7c755429978a71e9068	hotpotqa_portable::doc::1d8289337963f61a	1
hotpotqa_portable::q::5a7f113d55429934daa2fcbe	hotpotqa_portable::doc::b20dbabc356f839b	1
hotpotqa_portable::q::5a7f113d55429934daa2fcbe	hotpotqa_portable::doc::0817ac5637b6f973	1
hotpotqa_portable::q::5ae6828f5542996d980e7bb9	hotpotqa_portable::doc::9d8cd65836245d0f	1
hotpotqa_portable::q::5ae6828f5542996d980e7bb9	hotpotqa_portable::doc::217ee2298c2bc1d8	1
hotpotqa_portable::q::5ab31864554299233954ff06	hotpotqa_portable::doc::6eb8aa7861cf558f	1
hotpotqa_portable::q::5ab31864554299233954ff06	hotpotqa_portable::doc::357442f715a3c836	1
hotpotqa_portable::q::5abe239355429976d4830a7d	hotpotqa_portable::doc::f156bc9c6f805c36	1
hotpotqa_portable::q::5abe239355429976d4830a7d	hotpotqa_portable::doc::10368911e0809d2b	1
hotpotqa_portable::q::5ac2659b55429963665199a1	hotpotqa_portable::doc::e96f911989c2a782	1
hotpotqa_portable::q::5ac2659b55429963665199a1	hotpotqa_portable::doc::087d65385ec1eaef	1
hotpotqa_portable::q::5ae058e855429945ae959331	hotpotqa_portable::doc::5ad9a583169fafdd	1
